성별,차유뮤,부동산유무,자녀수,연간소득,소득분류,교육,가정,집,업무용핸드폰유무,핸드폰유무,이메일유무,직업유형,가족수,신용등급,나이,연차,카드발급년수,능력,가족평균수입
0,0,1,0,17.040567281661083,Working,Higher education,Married,House / apartment,0,0,0,High skill tech staff,2.0,0.0,57,19,1.0,6.835282065774136,11.479895946755926
0,0,1,3,15.764273918452126,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,5.0,1.0,38,5,1.0,3.3596714987867853,9.287394001418473
0,1,1,1,17.583432242518185,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,3.0,2.0,31,4,1.0,25.34053724982878,11.6172944892629
0,1,0,0,18.29000243170626,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2.0,2.0,45,19,3.0,28.27817343946376,12.729323752253295
0,0,1,0,15.98741744127631,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,2.0,39,4,0.0,4.265133324908379,10.426765325491356
0,0,1,0,17.373711716926124,Working,Secondary / secondary special,Married,Municipal apartment,0,0,1,Security staff,2.0,2.0,42,2,2.0,16.646115906288532,11.813037464800539
0,1,1,0,17.086029653971018,State servant,Higher education,Single / not married,House / apartment,0,1,0,no_working,1.0,0.0,60,41,4.0,5.452489296965454,12.218500103788143
0,0,0,0,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,1.0,42,1,2.0,8.384572386808273,11.119897691565697
0,0,1,0,16.834715236543456,Commercial associate,Secondary / secondary special,Widow,House / apartment,0,0,0,Core staff,1.0,1.0,46,4,2.0,8.513973728309638,11.967187086434018
0,0,0,2,16.680564564856205,Working,Secondary / secondary special,Married,With parents,0,0,0,Core staff,4.0,0.0,30,4,2.0,10.41184636742249,10.426765325491356
1,1,1,0,16.834715236543456,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Drivers,2.0,2.0,47,1,2.0,8.80035760183271,11.274046255019954
1,1,0,0,17.086029653971018,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,2.0,30,2,2.0,16.680395387149918,11.525357861463222
0,0,1,0,16.834715236543456,Commercial associate,Higher education,Married,House / apartment,0,0,1,Managers,2.0,2.0,30,5,2.0,11.968994604453226,11.274046255019954
1,1,0,0,16.275099485238066,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1.0,2.0,39,4,3.0,5.632040050062578,11.407576060361786
0,0,0,0,17.191390165830175,Working,Higher education,Married,House / apartment,0,0,1,Accountants,2.0,1.0,32,2,0.0,17.417556897352533,11.630717389475995
0,0,1,0,15.918424577929366,Working,Secondary / secondary special,Married,House / apartment,1,0,0,High skill tech staff,2.0,1.0,54,4,0.0,2.934326967862133,10.357774570341576
1,1,0,0,16.96824662306297,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,High skill tech staff,1.0,2.0,27,4,1.0,15.021280146874739,12.100717685412471
1,0,1,0,17.191390165830175,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Drivers,1.0,1.0,27,1,2.0,21.661692500240687,12.323860125621126
1,1,1,0,17.086029653971018,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,2.0,47,4,4.0,10.726203718417288,11.525357861463222
0,0,0,0,16.890285085058263,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,2.0,0.0,44,12,4.0,7.8880045480386585,11.32961541978256
1,0,1,2,16.49824301945826,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,no_working,4.0,2.0,39,6,2.0,6.746626686656672,10.244449694430193
1,0,1,0,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,2.0,50,4,1.0,9.068923821039903,11.407576060361786
0,0,1,0,16.275099485238066,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,Core staff,2.0,0.0,43,10,2.0,4.587623610969517,10.714439990727769
0,1,1,1,16.49824301945826,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3.0,2.0,31,4,0.0,8.558387219475085,10.53212287826962
1,0,1,0,16.49824301945826,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,no_working,2.0,0.0,48,11,1.0,5.190311418685121,10.937579097686422
0,0,1,1,16.680564564856205,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,Managers,3.0,1.0,28,7,4.0,10.46187228766274,10.714439990727769
1,1,1,0,18.14690158981882,Commercial associate,Secondary / secondary special,Married,With parents,0,0,0,Drivers,2.0,1.0,45,4,2.0,31.968960052461885,12.586223364451623
0,0,1,0,16.96824662306297,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Private service staff,2.0,2.0,53,6,3.0,8.138535967807568,11.407576060361786
1,1,1,1,17.286700342526494,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,2.0,37,6,2.0,15.599394932560191,11.320565693461432
1,1,0,0,17.373711716926124,Working,Incomplete higher,Married,House / apartment,0,0,0,Laborers,2.0,2.0,30,9,3.0,18.397383483237938,11.813037464800539
1,1,1,0,17.40650153883008,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,Drivers,1.0,2.0,50,1,0.0,14.663373101382247,12.53897064502647
0,0,1,0,16.49824301945826,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Secretaries,1.0,2.0,42,6,3.0,6.294410563419683,11.630717389475995
0,1,1,1,15.98741744127631,Working,Secondary / secondary special,Married,House / apartment,0,1,1,Cooking staff,3.0,1.0,31,4,1.0,5.140115747791654,10.021315031649332
1,1,1,0,17.086029653971018,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,2.0,40,7,3.0,11.573412585014573,11.525357861463222
0,0,1,0,16.275099485238066,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Laborers,2.0,2.0,48,15,3.0,3.8688045393973263,10.714439990727769
0,0,0,0,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,2.0,42,1,0.0,8.384572386808273,11.119897691565697
0,0,0,1,16.862886112153483,Working,Incomplete higher,Civil marriage,House / apartment,1,1,0,Core staff,3.0,2.0,34,8,5.0,10.325705908598382,10.896757843893464
1,0,0,0,16.96824662306297,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,no_working,1.0,1.0,25,4,1.0,16.226449112052645,12.100717685412471
0,0,1,1,16.834715236543456,Working,Lower secondary,Widow,House / apartment,0,0,0,Cooking staff,2.0,2.0,36,8,0.0,9.477104518924124,11.274046255019954
0,0,1,0,16.49824301945826,Working,Higher education,Married,House / apartment,1,0,0,Core staff,2.0,2.0,31,2,3.0,9.182174338883447,10.937579097686422
0,0,0,0,17.086029653971018,Working,Higher education,Married,House / apartment,0,1,0,Core staff,2.0,2.0,44,13,0.0,9.624982175958934,11.525357861463222
0,0,1,0,16.916953330924635,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,2.0,42,0,4.0,10.69752893337504,11.356283350762888
0,0,0,0,16.834715236543456,Working,Secondary / secondary special,Married,House / apartment,1,1,0,no_working,2.0,2.0,53,27,4.0,5.325984038955769,11.274046255019954
1,0,0,0,16.49824301945826,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,0,1,0,Laborers,1.0,1.0,43,0,0.0,6.965512971333045,11.630717389475995
1,0,1,0,16.96824662306297,State servant,Higher education,Married,House / apartment,0,0,0,Private service staff,2.0,1.0,66,6,0.0,6.750168754218856,11.407576060361786
0,0,1,0,17.191390165830175,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,1.0,44,8,0.0,11.754871741288333,11.630717389475995
1,1,1,0,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,0,1,1,Managers,2.0,2.0,44,8,4.0,9.306173094819563,11.407576060361786
0,0,1,0,16.275099485238066,State servant,Secondary / secondary special,Separated,House / apartment,0,0,0,no_working,1.0,0.0,39,0,2.0,6.175804570095382,11.407576060361786
0,1,1,1,16.96824662306297,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,Laborers,2.0,2.0,39,16,2.0,8.776634648203228,11.407576060361786
0,0,1,3,16.680564564856205,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,5.0,1.0,35,2,0.0,9.906802671167535,10.203629181337648
0,0,1,0,16.051955955291376,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,2.0,49,2,4.0,3.755672630535705,10.491301994830229
1,1,1,0,16.575204055529493,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,2.0,43,0,1.0,7.617554858934169,11.014538821972666
0,0,1,0,17.086029653971018,Commercial associate,Secondary / secondary special,Widow,House / apartment,0,0,0,Managers,1.0,2.0,47,15,0.0,8.825452168228372,12.218500103788143
0,0,1,3,17.108008559863993,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,1,0,no_working,4.0,2.0,41,1,0.0,13.161241098677518,10.854199034612414
0,1,0,1,16.680564564856205,Working,Higher education,Married,Rented apartment,0,0,1,Accountants,3.0,2.0,30,1,2.0,11.416490486257928,10.714439990727769
1,1,0,0,17.086029653971018,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,no_working,2.0,2.0,33,8,4.0,13.051044083526682,11.525357861463222
0,0,1,0,16.775874739480525,Working,Incomplete higher,Single / not married,House / apartment,0,1,0,Medicine staff,1.0,0.0,27,5,3.0,12.633996937212864,11.908346971208951
0,0,1,1,17.596855262542327,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Accountants,2.0,1.0,39,1,3.0,22.744120223734754,12.036179534643145
1,0,1,0,17.596855262542327,Working,Higher education,Married,House / apartment,0,0,0,Managers,2.0,1.0,36,14,0.0,18.211741851931794,12.036179534643145
0,0,1,1,16.275099485238066,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,High skill tech staff,2.0,1.0,47,0,3.0,5.073852745518097,10.714439990727769
0,0,1,0,17.453754422408117,Working,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,1.0,37,3,2.0,19.706258842552046,11.893079602677565
1,1,1,0,17.453754422408117,Working,Secondary / secondary special,Married,Rented apartment,0,0,0,no_working,2.0,2.0,46,2,0.0,16.3298347476552,11.893079602677565
1,1,0,2,16.680564564856205,Working,Secondary / secondary special,Married,With parents,0,0,0,no_working,4.0,1.0,45,1,0.0,7.855231001978354,10.426765325491356
0,0,1,1,16.275099485238066,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Private service staff,3.0,2.0,27,5,1.0,7.4128984432913265,10.308985993422082
0,0,1,0,16.112580570823248,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,1,0,Sales staff,1.0,1.0,55,32,0.0,2.386746536877574,11.245059091624615
0,1,0,0,17.15056817273442,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,2.0,1.0,40,11,0.0,11.307716469479635,11.58989576532275
1,0,1,1,16.611571697439256,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,no_working,1.0,2.0,34,5,3.0,8.47913862718708,11.744045122410057
1,1,0,0,16.890285085058263,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,0,0,Laborers,1.0,1.0,28,5,0.0,13.22058122915674,12.022756594390605
1,1,0,0,17.77917681553761,Working,Higher education,Married,House / apartment,1,1,0,High skill tech staff,2.0,0.0,51,8,1.0,18.531228551818806,12.218500103788143
0,1,0,0,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,0,0,0,no_working,2.0,2.0,28,3,2.0,15.420200462606013,11.407576060361786
0,0,1,0,16.680564564856205,Working,Incomplete higher,Married,House / apartment,0,0,1,no_working,2.0,2.0,35,4,1.0,9.211873080859775,11.119897691565697
0,0,1,0,16.834715236543456,Commercial associate,Higher education,Married,House / apartment,0,1,0,no_working,2.0,2.0,50,2,3.0,8.212963445794442,11.274046255019954
1,1,0,0,17.286700342526494,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Managers,1.0,2.0,33,9,2.0,15.790481051422738,12.419169901386761
0,0,0,0,16.74510308243252,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,2.0,43,5,2.0,8.092160719303175,11.184435286790631
0,1,0,0,16.680564564856205,Commercial associate,Higher education,Married,House / apartment,1,1,1,High skill tech staff,2.0,2.0,31,2,2.0,10.851217747769471,11.119897691565697
1,1,0,2,16.96824662306297,Commercial associate,Secondary / secondary special,Separated,With parents,0,0,0,Laborers,3.0,2.0,42,6,1.0,9.977827050997783,11.002116507732017
1,0,1,0,17.527862392683378,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,2.0,53,3,1.0,15.131863380890618,11.967187086434018
1,1,0,0,17.527862392683378,Working,Secondary / secondary special,Married,Rented apartment,0,1,0,Drivers,2.0,2.0,29,2,0.0,27.064180771543946,11.967187086434018
0,0,1,2,17.191390165830175,Working,Higher education,Married,House / apartment,0,0,0,no_working,4.0,1.0,27,7,2.0,17.669231977383383,10.937579097686422
1,0,1,2,17.191390165830175,Working,Higher education,Married,House / apartment,0,0,0,Managers,4.0,1.0,40,10,0.0,12.02629750387514,10.937579097686422
0,1,1,1,17.0170367851974,Working,Lower secondary,Married,House / apartment,0,0,1,Core staff,3.0,2.0,44,2,0.0,10.98326359832636,11.050905878263567
0,1,0,0,16.680564564856205,Commercial associate,Lower secondary,Married,House / apartment,0,0,0,Laborers,2.0,2.0,34,1,0.0,10.351966873706004,11.119897691565697
1,1,1,0,16.890285085058263,Working,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,1.0,32,8,2.0,11.15428418302405,11.32961541978256
0,0,0,1,16.74510308243252,Commercial associate,Higher education,Married,House / apartment,1,1,0,no_working,3.0,2.0,34,3,5.0,10.235996588001138,10.778977123006351
1,1,1,2,17.191390165830175,Commercial associate,Higher education,Married,House / apartment,1,0,0,Managers,4.0,1.0,51,17,0.0,8.920076117982873,10.937579097686422
0,0,0,1,16.834715236543456,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,0,0,Cleaning staff,2.0,2.0,30,3,1.0,12.748907236522584,11.274046255019954
0,0,0,0,16.575204055529493,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Cooking staff,1.0,0.0,33,3,3.0,9.021384021384021,11.707677772181546
1,1,0,0,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Security staff,2.0,1.0,38,0,2.0,9.436600027960296,11.119897691565697
1,1,0,0,17.365343467495016,Working,Higher education,Married,House / apartment,0,1,0,Laborers,2.0,2.0,57,12,4.0,10.410996189439302,11.80466927737668
0,0,0,2,16.49824301945826,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,no_working,4.0,1.0,32,3,2.0,8.47904733192644,10.244449694430193
0,0,1,0,16.916953330924635,Working,Higher education,Married,House / apartment,0,0,0,High skill tech staff,2.0,2.0,50,10,0.0,7.7023557497410025,11.356283350762888
1,1,1,1,17.527862392683378,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,3.0,2.0,48,7,4.0,15.445719329214475,11.561725152903833
0,0,1,0,17.527862392683378,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,2.0,52,8,1.0,14.091437774000179,11.967187086434018
0,0,1,0,15.98741744127631,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,2.0,53,6,0.0,3.094059405940594,10.426765325491356
0,0,0,0,16.834715236543456,State servant,Secondary / secondary special,Single / not married,With parents,0,0,0,Medicine staff,1.0,1.0,26,4,0.0,13.82791922739245,11.967187086434018
1,1,0,0,16.96824662306297,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,Drivers,2.0,2.0,51,3,0.0,8.899876390605685,11.407576060361786
1,1,1,0,17.933327492651532,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2.0,2.0,52,9,1.0,20.988805970149254,12.372650078151263
0,0,1,0,16.575204055529493,Commercial associate,Higher education,Single / not married,Rented apartment,1,0,0,Sales staff,1.0,0.0,30,10,1.0,8.104862917750651,11.707677772181546
0,0,1,1,17.086029653971018,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3.0,2.0,26,3,2.0,18.779560419178335,11.119897691565697
1,0,1,0,16.916953330924635,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,2.0,52,4,4.0,8.130081300813009,11.356283350762888
0,0,1,0,16.49824301945826,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,2.0,2.0,54,4,2.0,5.177889262208312,10.937579097686422
1,0,0,0,17.304718847474174,Commercial associate,Secondary / secondary special,Single / not married,With parents,0,1,1,Drivers,1.0,2.0,39,18,2.0,11.939732777409267,12.437188334739655
1,0,0,0,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,2.0,47,3,2.0,9.67221923696937,11.407576060361786
0,0,0,0,17.286700342526494,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,no_working,1.0,1.0,34,2,1.0,18.048567053161232,12.419169901386761
0,0,1,0,16.49824301945826,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2.0,2.0,27,6,3.0,9.07770515613653,10.937579097686422
0,1,0,0,16.49824301945826,State servant,Secondary / secondary special,Widow,House / apartment,0,0,0,Secretaries,1.0,2.0,53,16,3.0,4.425997324730506,11.630717389475995
0,0,1,2,15.98741744127631,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,Sales staff,3.0,2.0,37,8,3.0,3.99976297700877,10.021315031649332
1,1,0,0,17.191390165830175,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,Drivers,1.0,2.0,42,5,4.0,12.918413044726417,12.323860125621126
0,0,1,0,17.373711716926124,State servant,Higher education,Married,With parents,0,0,0,Managers,2.0,2.0,35,3,0.0,18.611704694285518,11.813037464800539
1,1,0,0,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,0.0,41,8,3.0,9.838216003498033,11.407576060361786
0,1,0,0,17.833244035808235,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,1.0,48,14,0.0,18.75329005088612,12.272567065150636
1,0,1,0,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,1.0,44,2,4.0,10.58014459530947,11.407576060361786
0,0,0,1,17.373711716926124,Working,Secondary / secondary special,Separated,With parents,1,1,0,Private service staff,2.0,1.0,28,9,2.0,19.617815883165008,11.813037464800539
1,0,1,1,17.191390165830175,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,Drivers,3.0,1.0,30,0,0.0,19.560114752673215,11.225256725762893
0,0,0,0,16.916953330924635,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,2.0,47,4,3.0,8.9267070369597,11.356283350762888
1,1,1,0,17.453754422408117,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,2.0,42,1,4.0,18.376578500973803,11.893079602677565
1,0,1,0,16.370409657272383,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,no_working,1.0,2.0,49,11,2.0,4.492240675197387,11.502885230075814
1,0,1,0,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,2.0,54,16,3.0,6.914832315316354,11.407576060361786
1,0,1,0,16.275099485238066,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Low-skill Laborers,2.0,0.0,45,1,4.0,5.243838489774515,10.714439990727769
0,0,1,0,17.286700342526494,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,2.0,44,23,0.0,9.905150678352744,11.726026761206368
0,1,1,1,16.96824662306297,Working,Higher education,Separated,House / apartment,0,0,0,Managers,2.0,2.0,51,16,1.0,7.252508159071679,11.407576060361786
0,1,1,0,16.96824662306297,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,no_working,2.0,2.0,36,6,5.0,11.39528994682198,11.407576060361786
0,1,1,1,17.339810166232855,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,0,0,no_working,3.0,1.0,27,1,0.0,24.47716402513364,11.373674891823535
1,1,1,1,17.304718847474174,Working,Incomplete higher,Married,House / apartment,0,1,0,no_working,3.0,2.0,31,1,4.0,20.81268582755203,11.338583982516495
0,1,0,1,17.527862392683378,Working,Higher education,Married,House / apartment,0,0,0,no_working,3.0,2.0,42,10,2.0,16.512895785279934,11.561725152903833
0,1,1,0,15.98741744127631,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,1.0,53,10,3.0,2.8938906752411575,10.426765325491356
0,0,0,0,17.086029653971018,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Laborers,1.0,2.0,43,6,1.0,11.214487456388104,12.218500103788143
0,0,1,2,17.373711716926124,Commercial associate,Higher education,Married,House / apartment,0,0,0,no_working,4.0,2.0,31,6,3.0,19.512900195129003,11.119897691565697
0,0,1,0,16.575204055529493,Working,Secondary / secondary special,Married,With parents,1,1,0,Core staff,2.0,2.0,36,14,3.0,6.56082941843512,11.014538821972666
1,0,0,1,17.527862392683378,Commercial associate,Higher education,Married,House / apartment,0,1,0,no_working,3.0,2.0,50,0,1.0,17.09077098366882,11.561725152903833
1,1,1,1,17.77917681553761,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,no_working,3.0,0.0,45,2,1.0,23.49051679136941,11.813037464800539
0,1,0,1,16.834715236543456,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3.0,1.0,40,2,3.0,9.910023280689611,10.868587496017359
1,0,1,0,16.834715236543456,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Laborers,2.0,2.0,46,21,4.0,6.332931242460796,11.274046255019954
0,0,1,1,16.275099485238066,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,Managers,2.0,2.0,49,16,0.0,3.7012666556999507,10.714439990727769
0,0,0,1,16.457421027787007,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,3.0,2.0,41,1,1.0,6.80572184762745,10.491301994830229
1,0,1,2,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4.0,2.0,37,7,2.0,8.389783108570008,10.426765325491356
0,1,1,2,18.800828050913847,Commercial associate,Higher education,Married,House / apartment,1,1,0,Managers,4.0,1.0,39,7,1.0,66.20762711864407,12.547002788050001
0,0,0,0,16.275099485238066,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Secretaries,2.0,1.0,47,8,2.0,4.363001745200698,10.714439990727769
0,0,1,1,16.96824662306297,State servant,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Medicine staff,2.0,0.0,36,10,3.0,10.394410117225847,11.407576060361786
0,1,1,1,16.275099485238066,Working,Secondary / secondary special,Married,House / apartment,0,0,0,no_working,3.0,2.0,36,2,1.0,6.2928261781569015,10.308985993422082
1,1,1,0,15.98741744127631,Working,Secondary / secondary special,Married,House / apartment,1,1,0,no_working,2.0,2.0,44,7,2.0,3.5407049937054134,10.426765325491356
1,1,1,1,17.191390165830175,Working,Higher education,Married,House / apartment,0,0,0,Core staff,3.0,1.0,36,13,3.0,12.334173884442496,11.225256725762893
1,0,0,0,16.834715236543456,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Security staff,2.0,2.0,58,1,0.0,7.269454444752146,11.274046255019954
0,0,1,2,17.15056817273442,State servant,Higher education,Married,House / apartment,0,0,1,no_working,4.0,2.0,42,8,3.0,11.64043974994611,10.896757843893464
1,0,1,1,16.275099485238066,Working,Secondary / secondary special,Married,House / apartment,0,0,0,no_working,3.0,2.0,44,3,0.0,5.079866794604053,10.308985993422082
0,1,1,1,16.49824301945826,Working,Higher education,Single / not married,House / apartment,0,0,0,Cooking staff,2.0,2.0,38,0,4.0,7.900280898876405,10.937579097686422
0,1,1,3,15.764273918452126,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,5.0,0.0,34,5,3.0,3.7159372419488026,9.287394001418473
0,0,1,0,16.680564564856205,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,Cooking staff,1.0,2.0,47,13,5.0,6.105006105006105,11.813037464800539
1,1,1,2,17.527862392683378,Working,Higher education,Married,House / apartment,0,0,0,Laborers,4.0,2.0,34,3,3.0,22.874155834725148,11.274046255019954
1,1,0,0,17.0170367851974,Working,Secondary / secondary special,Civil marriage,With parents,0,0,0,Security staff,2.0,2.0,34,1,3.0,14.469453376205788,11.456365695436427
1,1,0,2,17.191390165830175,Working,Higher education,Married,House / apartment,0,0,0,no_working,4.0,0.0,28,2,1.0,20.4843408594319,10.937579097686422
1,0,0,1,16.775874739480525,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,2.0,37,0,3.0,10.852883139662355,10.809748150372926
0,0,1,0,17.15056817273442,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,2.0,2.0,42,4,3.0,12.552301255230125,11.58989576532275
0,1,1,0,16.890285085058263,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,2.0,33,8,0.0,10.871694417238002,11.32961541978256
0,0,1,0,16.611571697439256,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Accountants,2.0,1.0,65,5,5.0,4.8478319418260165,11.050905878263567
0,0,1,1,17.527862392683378,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,0,1,Core staff,3.0,1.0,30,6,0.0,22.959183673469386,11.561725152903833
0,1,0,2,16.834715236543456,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,4.0,2.0,37,1,2.0,11.10014800197336,10.580911772630838
0,0,1,0,16.457421027787007,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Sales staff,2.0,1.0,33,6,4.0,7.539793353811785,10.896757843893464
0,0,0,0,17.086029653971018,Working,Higher education,Civil marriage,House / apartment,1,1,0,Core staff,2.0,1.0,41,14,4.0,9.883834439672004,11.525357861463222
1,1,0,2,17.527862392683378,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4.0,2.0,32,0,1.0,25.74791564492398,11.274046255019954
0,0,1,2,16.49824301945826,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,4.0,1.0,37,6,5.0,7.04445835942392,10.244449694430193
0,0,0,0,17.1295147642943,Working,Secondary / secondary special,Married,House / apartment,1,1,0,no_working,2.0,2.0,47,4,0.0,11.18455843469064,11.56884255312859
0,0,1,2,15.98741744127631,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,Sales staff,4.0,1.0,41,8,2.0,3.685704925193841,9.733647773244229
1,1,1,1,17.661393782255395,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,3.0,2.0,45,3,3.0,20.13422818791946,11.695255355062795
0,1,1,0,17.77917681553761,Working,Higher education,Separated,House / apartment,1,1,0,Laborers,1.0,1.0,47,3,4.0,21.80349932705249,12.91164481522143
0,1,1,2,16.051955955291376,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4.0,2.0,29,10,0.0,4.944375772558715,9.798182590890704
0,0,1,2,17.191390165830175,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,4.0,2.0,34,4,3.0,15.732065445392253,10.937579097686422
0,0,1,1,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,1.0,46,4,0.0,7.347338630673778,10.714439990727769
1,1,0,0,17.453754422408117,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,2.0,1.0,50,1,1.0,15.439429928741093,11.893079602677565
