성별,차유뮤,부동산유무,자녀수,연간소득,소득분류,교육,가정,집,업무용핸드폰유무,핸드폰유무,이메일유무,직업유형,가족수,신용등급,나이,연차,카드발급년수,능력,가족평균수입
0,1,1,0,16.96824662306297,4,4,3,1,0,0,0,8,1.0,2.0,38,8,0.0,10.59571462208618,12.100717685412471
0,0,0,0,16.890285085058263,2,4,1,1,0,1,0,10,2.0,0.0,44,12,2.0,7.888004548038658,11.32961541978256
0,0,1,0,16.96824662306297,0,4,3,1,0,0,0,18,1.0,2.0,40,1,0.0,11.74704692292632,12.100717685412471
1,1,1,0,17.373711716926124,4,4,3,1,0,0,0,8,1.0,1.0,26,3,2.0,24.202223019003227,12.506180941677355
0,1,1,2,17.23061087766853,0,4,1,1,1,1,0,14,4.0,2.0,33,3,0.0,17.195767195767196,10.97679912709094
1,1,0,0,17.086029653971018,4,4,1,1,0,0,0,4,2.0,0.0,52,10,4.0,8.888986436065142,11.525357861463222
1,1,0,0,16.96824662306297,4,4,1,1,1,1,0,8,2.0,0.0,41,8,1.0,9.838216003498031,11.407576060361786
0,1,0,1,16.275099485238066,4,4,1,1,0,0,0,8,3.0,2.0,41,2,3.0,5.565862708719852,10.308985993422082
0,1,0,1,16.680564564856205,4,4,1,1,1,1,0,2,3.0,0.0,49,8,0.0,6.336540718141281,10.714439990727769
1,0,1,1,17.77917681553761,0,1,1,1,0,0,0,10,3.0,2.0,32,5,4.0,29.224996391975758,11.81303746480054
0,0,0,1,16.834715236543456,4,4,4,1,1,0,0,18,2.0,2.0,50,12,0.0,6.7967030595952185,11.274046255019954
1,0,0,1,16.96824662306297,0,3,1,1,1,0,0,8,3.0,2.0,29,6,4.0,13.40981896744394,11.002116507732016
0,0,0,0,16.112580570823248,4,4,4,1,0,0,0,14,1.0,1.0,53,8,0.0,3.328981723237598,11.245059091624617
1,1,1,2,17.373711716926124,4,4,1,1,0,0,0,8,4.0,1.0,36,11,0.0,15.476326951736787,11.119897691565695
1,1,0,0,17.191390165830175,4,4,1,1,1,0,0,8,2.0,2.0,26,7,4.0,17.821782178217823,11.630717389475995
0,0,1,0,17.373711716926124,4,1,3,1,0,0,0,14,1.0,1.0,28,2,2.0,24.137314500268197,12.506180941677355
1,0,1,1,17.373711716926124,0,2,1,1,0,1,0,4,3.0,1.0,34,3,0.0,19.835439318248604,11.407576060361786
0,1,1,0,17.24965907201898,4,1,1,1,0,0,0,11,2.0,2.0,41,19,1.0,10.69602654946632,11.688985794459663
0,0,1,1,15.98741744127631,2,4,1,1,1,0,0,14,3.0,2.0,38,9,0.0,3.882210847184678,10.021315031649332
1,1,0,2,17.191390165830175,4,4,1,1,0,0,0,4,4.0,2.0,40,6,3.0,13.244643277607723,10.937579097686422
1,1,0,0,16.680564564856205,0,2,0,1,0,0,0,7,2.0,1.0,28,0,2.0,12.481508875739644,11.119897691565695
0,0,1,0,17.527862392683378,0,1,1,1,0,0,0,18,2.0,1.0,53,16,0.0,12.301804264625478,11.967187086434018
0,1,1,3,16.680564564856205,0,4,1,1,0,0,0,8,5.0,0.0,36,0,3.0,9.831767533318768,10.203629181337648
0,1,1,0,17.191390165830175,4,4,1,1,0,0,0,18,2.0,2.0,48,5,3.0,11.449798992417689,11.630717389475995
1,0,1,0,16.96824662306297,4,4,1,1,1,1,0,8,2.0,1.0,32,1,2.0,14.395393474088293,11.407576060361786
1,0,0,1,16.49824301945826,4,4,0,1,0,0,0,6,3.0,2.0,35,3,2.0,7.808704102172555,10.53212287826962
1,0,0,0,17.191390165830175,0,4,1,1,0,0,0,9,2.0,2.0,36,3,2.0,15.231519090170591,11.630717389475995
1,0,1,2,16.834715236543456,4,4,1,1,0,0,0,18,4.0,1.0,27,3,0.0,13.655280041616091,10.580911772630838
0,0,1,0,16.96824662306297,4,4,1,1,1,1,0,10,2.0,0.0,39,12,0.0,9.372559229367353,11.407576060361786
1,1,1,0,16.275099485238066,4,4,1,1,1,1,0,8,2.0,2.0,32,14,3.0,5.156115726152965,10.714439990727769
0,0,1,0,16.775874739480525,4,4,1,1,1,0,0,8,2.0,1.0,33,5,4.0,10.51476315230475,11.21520652458772
1,0,1,2,16.275099485238066,0,4,1,1,1,1,0,8,4.0,2.0,43,1,0.0,5.436752446538601,10.021315031649332
1,0,1,0,16.49824301945826,4,4,1,1,0,0,0,8,2.0,1.0,52,16,3.0,4.46162998215348,10.937579097686422
1,0,0,2,17.191390165830175,4,1,0,1,1,0,0,8,4.0,1.0,45,8,1.0,11.331587429492345,10.937579097686422
1,1,1,2,15.98741744127631,4,4,1,1,0,0,0,8,4.0,2.0,36,1,4.0,4.860661049902787,9.733647773244227
0,0,0,1,16.834715236543456,4,1,1,1,0,1,0,0,3.0,1.0,37,7,3.0,9.588457323755025,10.86858749601736
1,0,0,0,16.834715236543456,4,4,1,1,0,1,0,10,2.0,2.0,47,9,1.0,7.522927015666794,11.274046255019954
1,1,1,1,17.191390165830175,4,1,1,1,0,0,0,10,3.0,2.0,45,9,3.0,11.11989720272808,11.225256725762891
1,0,1,0,16.275099485238066,0,4,0,1,1,0,0,9,2.0,0.0,45,1,0.0,5.243838489774515,10.714439990727769
0,1,0,1,17.527862392683378,4,1,1,1,1,1,1,14,3.0,2.0,39,2,1.0,20.421393841166932,11.561725152903833
1,0,1,1,16.94292881617445,4,4,1,4,0,0,0,14,3.0,2.0,29,1,0.0,15.53922436692049,10.97679912709094
0,0,1,0,16.680564564856205,4,1,3,1,0,0,0,8,1.0,1.0,53,13,1.0,5.555098345815159,11.81303746480054
1,1,1,2,16.611571697439256,4,4,1,1,1,1,0,4,4.0,2.0,45,9,3.0,6.3726481893586895,10.357774570341576
1,1,0,1,16.96824662306297,4,1,3,1,0,1,0,10,2.0,2.0,40,17,1.0,8.529188779378316,11.407576060361786
1,1,1,1,17.191390165830175,0,4,1,1,0,0,0,8,3.0,2.0,51,2,0.0,11.442229454841334,11.225256725762891
1,1,1,2,17.086029653971018,4,1,1,1,0,0,0,3,4.0,2.0,42,19,3.0,9.014423076923077,10.83222055730017
1,1,0,0,17.373711716926124,0,4,1,1,0,0,0,4,2.0,2.0,44,8,4.0,14.064697609001406,11.81303746480054
0,0,1,0,16.834715236543456,4,1,1,1,0,0,0,3,2.0,2.0,28,2,0.0,13.912198569031004,11.274046255019954
0,1,1,0,16.775874739480525,0,4,1,3,0,0,0,3,2.0,1.0,46,6,2.0,7.660957490713991,11.21520652458772
1,0,0,0,17.40650153883008,2,1,3,1,0,0,0,3,1.0,2.0,30,8,0.0,19.62577377602701,12.53897064502647
0,0,1,1,17.596855262542327,0,1,3,1,0,0,0,0,2.0,0.0,39,1,1.0,22.744120223734758,12.036179534643145
0,0,1,0,16.96824662306297,2,4,0,1,1,0,0,3,2.0,2.0,44,20,0.0,7.671980223339869,11.407576060361786
0,0,1,2,16.112580570823248,4,1,1,1,0,0,0,10,4.0,1.0,30,2,1.0,6.411330874958096,9.858803944909488
0,0,1,0,16.49824301945826,4,1,1,1,0,0,0,3,2.0,2.0,29,2,1.0,9.683250129110002,10.937579097686422
1,0,0,2,16.834715236543456,4,1,1,1,0,0,0,8,4.0,2.0,32,12,2.0,9.55298113665312,10.580911772630838
0,0,1,0,16.370409657272383,0,4,4,1,0,0,0,16,1.0,2.0,59,3,1.0,4.319937164550334,11.502885230075814
0,0,0,0,17.1295147642943,0,1,1,5,1,1,0,8,2.0,2.0,40,12,3.0,10.943806271344304,11.56884255312859
1,1,1,0,16.834715236543456,2,1,1,1,0,1,0,3,2.0,2.0,45,1,1.0,9.127260083449237,11.274046255019954
0,0,1,2,16.275099485238066,4,4,1,5,0,1,0,11,4.0,2.0,37,1,2.0,6.332231056075424,10.021315031649332
0,0,0,0,17.373711716926124,2,4,1,1,1,1,0,17,2.0,2.0,55,3,2.0,12.53074673968534,11.81303746480054
0,0,1,0,16.916953330924635,4,4,3,4,0,0,0,8,1.0,2.0,46,1,3.0,9.709840440633696,12.049424683420916
0,1,1,0,16.169738979076914,4,1,1,1,0,0,0,2,2.0,1.0,34,2,1.0,6.018724921979492,10.609081944147828
0,0,1,0,16.275099485238066,2,4,0,1,1,1,0,3,2.0,2.0,43,10,0.0,4.587623610969517,10.714439990727769
1,0,1,0,17.373711716926124,4,4,0,1,0,0,0,4,2.0,2.0,44,2,1.0,15.845070422535212,11.81303746480054
1,1,0,0,17.086029653971018,4,4,1,1,0,1,0,4,2.0,1.0,43,13,2.0,9.678344405677962,11.525357861463222
0,0,1,0,17.77917681553761,0,4,1,1,0,0,1,14,2.0,1.0,47,13,3.0,18.160620599973097,12.218500103788145
0,1,0,0,16.680564564856205,0,4,1,1,0,0,0,3,2.0,2.0,28,5,1.0,10.804321728691477,11.119897691565695
0,1,1,0,17.662643001629153,2,4,1,1,0,0,0,18,2.0,2.0,51,23,5.0,13.172897708584586,12.101966897877167
1,1,1,0,17.527862392683378,4,4,1,1,0,0,0,10,2.0,2.0,38,2,1.0,20.87336823272149,11.967187086434018
1,1,1,1,17.191390165830175,4,4,1,3,0,0,0,10,3.0,2.0,41,18,1.0,10.297011578417465,11.225256725762891
0,1,0,0,17.15056817273442,4,1,1,2,0,1,0,14,2.0,1.0,32,0,0.0,17.62402088772846,11.58989576532275
0,1,0,0,16.834715236543456,4,1,1,1,0,0,0,6,2.0,0.0,36,5,4.0,10.2880658436214,11.274046255019954
1,0,0,0,16.49824301945826,4,4,0,4,0,0,0,18,2.0,1.0,40,6,0.0,6.499884446498729,10.937579097686422
1,1,0,0,16.96824662306297,4,1,1,1,0,1,0,8,2.0,1.0,26,2,0.0,16.849199663016005,11.407576060361786
1,1,1,0,16.49824301945826,4,4,1,1,0,1,1,9,2.0,2.0,62,2,3.0,4.770992366412214,10.937579097686422
0,0,1,0,16.96824662306297,2,1,1,1,0,0,0,3,2.0,2.0,47,3,0.0,9.632880231189125,11.407576060361786
0,0,1,0,17.77917681553761,0,1,1,1,0,0,0,10,2.0,2.0,32,5,4.0,28.64417568427753,12.218500103788145
0,0,0,0,16.680564564856205,4,4,1,1,1,0,0,18,2.0,1.0,57,35,3.0,4.01200630033582,11.119897691565695
0,0,1,0,16.834715236543456,4,4,1,1,0,1,0,0,2.0,1.0,52,5,3.0,7.469410983591008,11.274046255019954
1,0,1,1,16.611571697439256,4,4,0,1,0,1,0,18,3.0,2.0,33,0,0.0,10.127803231251509,10.645448706505872
1,1,1,1,17.833244035808235,4,1,1,1,0,0,0,10,3.0,2.0,41,0,3.0,27.68961720318673,11.86710429621008
0,0,1,0,16.680564564856205,0,4,1,1,0,0,0,0,2.0,2.0,46,2,3.0,7.544849941317834,11.119897691565695
1,1,1,0,16.96824662306297,0,4,3,1,0,0,0,4,1.0,1.0,55,9,1.0,7.585335018963337,12.100717685412471
1,0,0,0,17.191390165830175,0,1,1,5,1,0,0,10,2.0,0.0,35,13,0.0,12.42887919129426,11.630717389475995
0,0,1,0,16.96824662306297,4,4,1,1,1,1,0,0,2.0,2.0,60,4,4.0,7.638446849140674,11.407576060361786
0,1,0,0,17.191390165830175,0,4,0,5,1,0,0,6,2.0,0.0,44,2,4.0,12.965310591218165,11.630717389475995
0,0,0,0,16.680564564856205,0,4,1,1,0,0,0,18,2.0,2.0,46,9,0.0,6.606959330494788,11.119897691565695
1,1,1,0,16.680564564856205,4,4,1,1,0,1,0,8,2.0,2.0,39,11,3.0,7.153454853751589,11.119897691565695
0,0,0,0,16.275099485238066,4,4,3,1,1,1,0,3,1.0,2.0,52,1,0.0,4.552812626467017,11.407576060361786
0,1,1,0,16.834715236543456,4,4,1,1,0,0,1,1,2.0,0.0,57,3,0.0,7.167887862376553,11.274046255019954
0,1,1,0,17.286700342526494,0,1,1,1,0,1,1,18,2.0,2.0,39,5,0.0,15.15337047694851,11.726026761206368
1,1,0,0,17.086029653971018,2,4,1,1,1,0,0,18,2.0,2.0,33,8,2.0,13.051044083526682,11.525357861463222
0,1,1,0,17.086029653971018,4,4,1,1,1,1,0,3,2.0,2.0,28,2,0.0,17.668615304074688,11.525357861463222
0,1,1,1,17.527862392683378,4,2,3,1,0,0,0,3,2.0,0.0,32,5,1.0,22.877478393492627,11.967187086434018
0,0,1,2,16.49824301945826,4,4,1,1,0,0,0,8,4.0,2.0,35,6,2.0,7.32755813196118,10.244449694430193
1,1,0,0,17.596855262542327,2,1,1,5,1,1,0,10,2.0,2.0,28,4,1.0,28.3185098170834,12.036179534643145
1,1,1,0,16.49824301945826,4,4,0,1,1,0,0,8,2.0,1.0,50,1,3.0,5.932292765239401,10.937579097686422
0,0,1,0,17.191390165830175,2,4,2,1,0,1,1,11,1.0,2.0,53,34,1.0,7.006508267679756,12.323860125621126
1,0,0,0,17.661393782255395,4,4,1,4,0,1,0,4,2.0,2.0,38,2,2.0,24.11737120653849,12.100717685412471
0,0,0,3,16.680564564856205,0,4,1,1,0,0,0,3,5.0,1.0,30,7,4.0,9.731132415483312,10.203629181337648
1,0,1,0,16.275099485238066,0,4,0,1,1,0,0,9,2.0,1.0,45,1,4.0,5.243838489774515,10.714439990727769
0,1,1,0,16.680564564856205,4,4,0,1,0,0,0,11,2.0,2.0,49,25,4.0,4.947954845330597,11.119897691565695
0,0,0,0,16.680564564856205,0,4,1,2,0,0,0,18,2.0,1.0,50,4,1.0,6.672927685235529,11.119897691565695
0,0,1,0,16.96824662306297,4,4,3,1,0,0,0,14,1.0,1.0,39,8,2.0,10.454175862469508,12.100717685412471
0,0,1,0,17.373711716926124,4,1,1,1,0,0,1,8,2.0,1.0,25,0,0.0,28.904828176854725,11.81303746480054
1,0,1,0,16.862886112153483,4,4,3,1,0,0,0,16,1.0,2.0,31,1,2.0,13.41503809208347,11.995357787034976
0,1,0,0,16.834715236543456,4,2,3,5,0,0,0,18,1.0,2.0,44,0,1.0,9.623021934380157,11.967187086434018
0,0,1,0,17.286700342526494,4,1,1,1,0,1,0,14,2.0,2.0,54,0,1.0,12.34290843806104,11.726026761206368
1,0,0,0,16.74510308243252,0,2,3,4,1,0,0,16,1.0,1.0,28,2,5.0,12.935680919870643,11.87757552297847
0,0,1,1,17.527862392683378,4,4,1,1,0,1,0,3,3.0,1.0,44,11,0.0,15.216656200183566,11.561725152903833
0,0,1,1,16.275099485238066,4,4,1,1,0,0,0,6,3.0,2.0,45,3,2.0,5.005005005005005,10.308985993422082
0,0,0,1,16.834715236543456,4,4,0,5,0,1,0,2,3.0,2.0,30,1,2.0,13.210870659285357,10.86858749601736
0,0,1,2,17.191390165830175,4,1,1,0,0,0,0,8,4.0,1.0,42,0,4.0,14.314798320396998,10.937579097686422
0,0,1,1,17.596855262542327,0,4,1,1,0,0,0,14,3.0,2.0,40,4,2.0,20.605653580804688,11.630717389475995
0,0,1,0,16.323889645337495,0,2,1,1,1,1,0,14,2.0,2.0,38,9,3.0,5.453601108033241,10.763229096719098
0,0,1,2,16.49824301945826,4,1,0,1,0,0,0,14,4.0,2.0,29,0,3.0,10.224484231573207,10.244449694430193
0,0,1,3,17.286700342526494,0,2,1,1,0,0,1,18,5.0,2.0,33,6,2.0,17.300433384593877,10.809748150372926
0,0,1,0,17.191390165830175,4,1,3,1,0,1,0,10,1.0,2.0,33,7,3.0,15.216068167985393,12.323860125621126
0,1,1,3,15.764273918452126,4,4,1,1,0,0,0,8,5.0,0.0,34,5,0.0,3.7159372419488026,9.287394001418471
0,0,1,0,16.575204055529493,4,4,1,1,0,0,0,8,2.0,0.0,59,0,1.0,5.579024703829552,11.014538821972666
0,0,1,0,17.0170367851974,0,4,1,1,1,1,0,18,2.0,2.0,55,17,1.0,7.145287512759442,11.456365695436428
1,0,1,3,16.834715236543456,4,1,1,1,0,0,0,8,5.0,2.0,39,10,2.0,8.674818241903504,10.357774570341576
1,1,1,0,16.169738979076914,4,4,1,1,0,0,0,6,2.0,1.0,37,3,1.0,5.517711171662126,10.609081944147828
1,1,1,0,17.661393782255395,4,4,1,1,0,0,0,8,2.0,2.0,30,5,1.0,27.46623941405356,12.100717685412471
0,0,1,0,16.890285085058263,4,2,1,1,0,0,0,8,2.0,1.0,36,5,1.0,11.046241624096066,11.32961541978256
1,0,1,0,17.373711716926124,0,4,1,1,0,0,0,4,2.0,1.0,48,1,0.0,14.929499585291678,11.81303746480054
0,0,0,0,16.537463729981692,0,4,1,1,0,0,0,14,2.0,2.0,42,6,4.0,6.484149855907781,10.97679912709094
1,1,1,0,16.49824301945826,4,4,1,1,0,0,0,8,2.0,2.0,51,12,3.0,4.864233829124871,10.937579097686422
0,0,1,0,17.373711716926124,0,4,3,1,0,0,0,0,1.0,1.0,58,6,0.0,11.457184078757532,12.506180941677355
0,0,1,1,16.680564564856205,4,1,1,1,0,0,0,0,3.0,1.0,37,1,0.0,9.342560553633218,10.714439990727769
1,1,1,0,17.286700342526494,4,4,2,1,0,0,0,4,1.0,1.0,58,8,0.0,10.153429602888089,12.41916990138676
1,1,1,0,17.8845373292961,4,4,3,1,0,0,0,6,1.0,0.0,43,9,0.0,23.036756424695405,13.017005083966255
0,1,1,1,16.834715236543456,0,1,1,1,0,0,1,3,3.0,0.0,39,6,1.0,9.412538098368492,10.86858749601736
0,0,0,0,16.680564564856205,4,4,4,1,1,1,0,8,1.0,1.0,43,1,0.0,8.237734927996094,11.81303746480054
1,0,1,1,16.49824301945826,4,4,1,1,0,0,0,4,3.0,2.0,41,4,2.0,6.745008693566761,10.53212287826962
0,1,0,0,16.680564564856205,4,4,4,1,1,1,0,3,1.0,2.0,63,9,1.0,5.074043448846125,11.81303746480054
1,1,1,0,17.661393782255395,4,4,1,1,0,0,0,4,2.0,2.0,39,10,0.0,19.51113760771774,12.100717685412471
0,0,0,1,16.680564564856205,2,4,2,1,0,0,0,11,2.0,2.0,44,14,4.0,6.338623344915016,11.119897691565695
1,1,1,1,16.96824662306297,4,4,1,1,0,0,0,4,3.0,2.0,46,12,0.0,8.481364557319889,11.002116507732016
0,1,1,0,17.086029653971018,4,4,3,1,0,0,0,8,1.0,1.0,36,7,2.0,12.592500466388906,12.218500103788145
0,0,1,0,17.77917681553761,4,1,1,1,0,0,0,18,2.0,0.0,47,20,0.0,16.140602582496413,12.218500103788145
1,0,0,0,16.680564564856205,4,4,1,1,0,1,0,8,2.0,1.0,57,3,1.0,6.067961165048544,11.119897691565695
0,0,0,0,16.680564564856205,4,4,1,1,1,0,0,18,2.0,1.0,57,35,0.0,4.01200630033582,11.119897691565695
1,1,0,0,16.680564564856205,4,3,1,0,1,1,0,8,2.0,2.0,36,1,3.0,9.870585654748847,11.119897691565695
0,0,0,0,16.112580570823248,4,4,1,1,0,0,0,18,2.0,2.0,41,13,0.0,3.8014311270125214,10.551924982703788
1,1,1,1,16.834715236543456,0,4,1,1,0,0,0,2,3.0,2.0,24,6,2.0,13.727882855399631,10.86858749601736
0,0,1,0,16.680564564856205,4,4,0,1,0,0,1,10,2.0,2.0,44,26,4.0,5.1927071313177935,11.119897691565695
0,1,1,0,16.74510308243252,4,4,1,1,0,1,0,3,2.0,2.0,42,8,2.0,7.846128698305455,11.184435286790633
1,1,1,2,17.527862392683378,4,1,1,1,0,0,1,6,4.0,2.0,36,5,3.0,20.15097236438076,11.274046255019954
0,0,1,0,16.49824301945826,4,2,0,1,0,0,0,18,2.0,0.0,25,4,2.0,10.17915309446254,10.937579097686422
0,0,1,1,16.49824301945826,4,1,1,1,0,1,0,14,3.0,1.0,37,6,1.0,7.091975036247873,10.53212287826962
0,0,0,1,16.834715236543456,4,4,0,1,0,0,0,2,3.0,1.0,41,9,1.0,8.46774193548387,10.86858749601736
0,0,1,1,16.680564564856205,4,4,4,1,0,0,0,14,2.0,2.0,42,0,1.0,8.448060075093867,11.119897691565695
0,0,1,1,17.77917681553761,2,1,1,1,0,0,0,3,3.0,2.0,34,12,0.0,23.475539067934157,11.81303746480054
1,1,1,0,17.181339830322006,4,1,1,1,0,0,0,4,2.0,1.0,46,3,4.0,12.193453032625357,11.620667143408449
0,0,0,0,17.0170367851974,0,4,0,1,0,0,0,10,2.0,0.0,44,1,2.0,11.171533278165269,11.456365695436428
0,1,1,2,17.527862392683378,2,4,1,1,0,0,0,10,4.0,2.0,33,3,4.0,23.21639150943396,11.274046255019954
0,1,0,0,16.49824301945826,4,4,1,1,0,0,0,14,2.0,2.0,38,6,3.0,6.86519802282297,10.937579097686422
0,0,1,1,17.527862392683378,4,1,2,1,1,1,0,12,2.0,2.0,43,13,1.0,15.36285602809208,11.967187086434018
1,1,1,1,16.680564564856205,4,1,1,1,0,0,0,8,3.0,2.0,41,10,3.0,7.158385916538522,10.714439990727769
0,0,1,1,16.680564564856205,4,4,3,1,0,0,0,8,2.0,2.0,46,22,1.0,5.316425786634111,11.119897691565695
1,0,0,0,17.191390165830175,4,4,0,1,1,1,1,8,2.0,0.0,59,11,0.0,8.661174840249442,11.630717389475995
1,1,1,1,17.191390165830175,4,4,1,1,0,1,0,4,3.0,2.0,31,2,1.0,18.37484687627603,11.225256725762891
1,0,0,1,17.0170367851974,4,4,1,1,0,0,0,10,3.0,2.0,32,1,1.0,15.614672835426305,11.050905878263569
0,1,1,1,16.834715236543456,0,4,1,1,0,0,0,0,3.0,0.0,32,5,2.0,11.170212765957446,10.86858749601736
1,1,1,2,16.169738979076914,4,1,3,1,0,0,0,9,3.0,2.0,32,0,3.0,6.714747575230042,10.203629181337648
1,1,0,0,16.680564564856205,4,4,1,5,0,0,0,8,2.0,0.0,32,1,4.0,10.864316755190728,11.119897691565695
0,0,0,0,16.275099485238066,4,4,1,1,0,1,0,8,2.0,2.0,44,10,4.0,4.439621152328335,10.714439990727769
0,0,1,0,16.414861416464955,0,1,1,1,0,0,0,1,2.0,1.0,51,2,1.0,5.263693230941362,10.854199034612414
0,0,1,0,17.191390165830175,4,2,3,1,0,0,0,18,1.0,2.0,38,5,4.0,13.970816516609748,12.323860125621126
0,0,0,0,16.275099485238066,2,4,1,4,0,0,0,3,2.0,0.0,47,3,0.0,4.903028982349095,10.714439990727769
0,1,1,0,17.373711716926124,4,4,1,1,0,1,0,18,2.0,1.0,54,4,0.0,12.438956970422923,11.81303746480054
1,1,0,0,16.96824662306297,0,4,1,2,1,0,0,18,2.0,1.0,26,8,3.0,14.05920487385769,11.407576060361786
1,0,1,1,17.086029653971018,0,4,1,1,0,0,0,4,3.0,1.0,44,2,1.0,11.782160935590854,11.119897691565695
1,1,1,0,17.086029653971018,0,4,0,1,0,0,1,8,2.0,2.0,32,4,4.0,14.78533878504673,11.525357861463222
0,0,1,0,17.191390165830175,4,1,4,1,1,0,0,14,1.0,2.0,56,15,3.0,8.632927905459848,12.323860125621126
0,0,0,0,16.582584162361595,4,4,1,1,1,0,1,11,2.0,0.0,57,3,2.0,5.536707830099064,11.021918808236205
0,0,1,0,16.834715236543456,0,4,4,1,0,0,0,0,1.0,2.0,59,13,2.0,5.859375,11.967187086434018
0,1,1,2,17.373711716926124,0,1,1,1,0,1,0,10,4.0,0.0,37,1,4.0,19.15301127899553,11.119897691565695
0,1,1,0,16.96824662306297,4,4,0,1,0,0,0,8,2.0,2.0,42,4,3.0,10.524469391334854,11.407576060361786
0,0,1,1,17.086029653971018,0,1,0,1,0,0,1,0,3.0,2.0,38,8,3.0,11.79932408810162,11.119897691565695
1,0,1,2,17.661393782255395,2,1,1,1,0,1,0,10,4.0,1.0,43,15,1.0,16.615895873719193,11.407576060361786
0,1,1,2,17.191390165830175,2,1,1,1,0,0,0,11,4.0,1.0,40,12,2.0,11.629108951829648,10.937579097686422
0,0,0,1,16.74510308243252,4,4,3,4,1,1,0,6,2.0,1.0,39,9,2.0,8.029889031394635,11.184435286790633
0,0,1,0,16.414861416464955,0,4,1,1,1,1,0,8,2.0,2.0,50,1,1.0,5.467511885895404,10.854199034612414
0,0,0,0,16.680564564856205,4,4,1,5,1,1,0,3,2.0,1.0,27,1,0.0,12.728644163680936,11.119897691565695
1,1,0,2,16.96824662306297,0,1,1,1,0,1,0,5,4.0,2.0,32,4,1.0,13.348164627363737,10.714439990727769
0,0,1,1,17.527862392683378,4,1,0,1,1,0,1,3,3.0,2.0,29,3,1.0,25.72478562678644,11.561725152903833
1,1,1,0,17.086029653971018,4,4,3,1,0,0,0,4,1.0,2.0,27,1,1.0,19.37984496124031,12.218500103788145
1,1,1,0,16.537463729981692,0,4,1,1,0,0,0,8,2.0,1.0,53,2,2.0,5.742613134386964,10.97679912709094
0,0,1,0,16.370409657272383,4,4,1,1,1,0,0,18,2.0,1.0,60,39,4.0,2.705361534677816,10.809748150372926
0,0,1,1,16.94292881617445,4,4,1,1,1,0,0,1,3.0,2.0,45,0,1.0,10.424091233071987,10.97679912709094
0,0,1,2,16.834715236543456,4,4,1,1,0,0,0,14,4.0,2.0,29,6,3.0,12.05880101064237,10.580911772630838
0,0,1,0,16.680564564856205,0,4,1,1,0,0,0,8,2.0,2.0,48,5,1.0,6.839945280437757,11.119897691565695
0,0,0,0,16.680564564856205,4,4,0,1,0,0,0,8,2.0,2.0,52,29,0.0,4.529441368897836,11.119897691565695
0,0,1,2,16.96824662306297,4,1,1,1,1,0,0,18,4.0,2.0,31,1,2.0,14.966325767024196,10.714439990727769
0,0,1,0,16.275099485238066,4,1,3,1,0,0,0,3,1.0,1.0,31,7,0.0,6.416654783972622,11.407576060361786
0,0,1,0,16.370409657272383,0,4,1,1,0,0,0,18,2.0,2.0,42,1,0.0,6.227981882234524,10.809748150372926
1,1,1,0,17.453754422408117,4,4,1,4,0,0,0,18,2.0,1.0,46,2,2.0,16.3298347476552,11.893079602677563
1,1,0,0,16.834715236543456,4,1,1,1,0,0,0,18,2.0,2.0,42,1,2.0,9.714426694627768,11.274046255019954
0,1,0,0,17.527862392683378,4,1,1,0,1,0,0,11,2.0,1.0,35,6,2.0,20.52117263843648,11.967187086434018
0,0,1,0,16.49824301945826,4,4,1,1,0,0,0,18,2.0,2.0,64,1,4.0,4.721138109026816,10.937579097686422
1,1,1,0,17.24965907201898,4,1,1,5,0,0,0,8,2.0,1.0,33,7,1.0,16.126851037933598,11.688985794459663
0,0,1,1,16.370409657272383,4,4,1,2,0,0,0,8,3.0,1.0,30,7,2.0,7.149046793760832,10.404293143019792
0,0,1,0,16.680564564856205,4,4,1,1,0,0,0,8,2.0,2.0,56,6,1.0,5.84339696143358,11.119897691565695
0,1,1,0,16.834715236543456,4,1,3,1,0,0,0,3,1.0,2.0,27,1,4.0,14.653889095645702,11.967187086434018
0,0,1,0,17.373711716926124,2,4,1,1,1,1,0,17,2.0,2.0,55,3,3.0,12.53074673968534,11.81303746480054
0,0,0,1,17.086029653971018,2,4,3,2,0,1,0,2,2.0,2.0,52,17,0.0,7.944915254237288,11.525357861463222
0,1,1,1,17.583432242518185,0,1,1,1,0,0,0,10,3.0,1.0,31,4,3.0,25.34053724982878,11.6172944892629
0,0,0,1,16.051955955291376,4,4,1,1,0,0,0,14,3.0,0.0,34,0,1.0,5.578800557880056,10.085850775128716
0,0,1,0,16.680564564856205,4,4,1,1,0,1,0,14,2.0,0.0,51,1,2.0,6.956969853130636,11.119897691565695
1,1,0,2,16.96824662306297,4,2,1,1,1,0,0,8,4.0,2.0,34,5,2.0,12.30096357548008,10.714439990727769
1,0,0,1,16.96824662306297,4,4,1,1,1,1,0,8,3.0,2.0,43,5,2.0,10.06204930404159,11.002116507732016
0,1,0,1,17.191390165830175,0,4,2,1,0,0,1,3,2.0,2.0,32,4,3.0,16.723650958822656,11.630717389475995
0,0,1,1,15.98741744127631,0,4,0,1,1,1,0,14,3.0,2.0,30,2,1.0,5.546425636811833,10.021315031649332
0,0,0,1,17.086029653971018,4,4,1,1,0,0,0,10,3.0,1.0,33,9,0.0,13.072950290510006,11.119897691565695
0,0,1,1,16.414861416464955,0,4,3,1,0,0,0,0,2.0,0.0,31,1,1.0,8.497536945812808,10.854199034612414
